grid,centroid,c_lon,c_lat,geometry
"1198963.280286 998017.520396, 1198963.280286 999017.520396, 1199963.280286 999017.520396, 1199963.280286 998017.520396, 1198963.280286 998017.520396",POINT (1199463.2802863133 998517.520395831),75.88419567381332,26.85737443984426,"POLYGON ((75.8790803537949 26.85292939193176, 75.87923967206673 26.861962560041587, 75.88931139399469 26.861819299887095, 75.88915127538445 26.85278614299194, 75.8790803537949 26.85292939193176))"
"1198963.280286 999017.520396, 1198963.280286 1000017.520396, 1199963.280286 1000017.520396, 1199963.280286 999017.520396, 1198963.280286 999017.520396",POINT (1199463.2802863133 999517.520395831),75.8843554049514,26.86640759680574,"POLYGON ((75.87923967206673 26.861962560041587, 75.87939901566908 26.870995716997964, 75.88947153806262 26.8708524456306, 75.88931139399469 26.861819299887095, 75.87923967206673 26.861962560041587))"
"1198963.280286 1000017.520396, 1198963.280286 1001017.520396, 1199963.280286 1001017.520396, 1199963.280286 1000017.520396, 1198963.280286 1000017.520396",POINT (1199463.2802863133 1000517.520395831),75.88451516148665,26.875440742501663,"POLYGON ((75.87939901566908 26.870995716997964, 75.879558384608 26.880028862574868, 75.88963170759435 26.879885579996422, 75.88947153806262 26.8708524456306, 75.87939901566908 26.870995716997964))"
"1198963.280286 1001017.520396, 1198963.280286 1002017.520396, 1199963.280286 1002017.520396, 1199963.280286 1001017.520396, 1198963.280286 1001017.520396",POINT (1199463.2802863133 1001517.520395831),75.8846749434251,26.884473876706046,"POLYGON ((75.879558384608 26.880028862574868, 75.87971777888956 26.889061996546314, 75.88979190259595 26.88891870275862, 75.88963170759435 26.879885579996422, 75.879558384608 26.880028862574868))"
"1198963.280286 1002017.520396, 1198963.280286 1003017.520396, 1199963.280286 1003017.520396, 1199963.280286 1002017.520396, 1198963.280286 1002017.520396",POINT (1199463.2802863133 1002517.520395831),75.88483475077281,26.893506999192862,"POLYGON ((75.87971777888956 26.889061996546314, 75.87987719851976 26.8980951186863, 75.88995212307348 26.89795181369112, 75.88979190259595 26.88891870275862, 75.87971777888956 26.889061996546314))"
"1198963.280286 1003017.520396, 1198963.280286 1004017.520396, 1199963.280286 1004017.520396, 1199963.280286 1003017.520396, 1198963.280286 1003017.520396",POINT (1199463.2802863133 1003517.520395831),75.88499458353587,26.90254010973608,"POLYGON ((75.87987719851976 26.8980951186863, 75.88003664350468 26.907128228768762, 75.89011236903303 26.906984912567935, 75.88995212307348 26.89795181369112, 75.87987719851976 26.8980951186863))"
"1198963.280286 1004017.520396, 1198963.280286 1005017.520396, 1199963.280286 1005017.520396, 1199963.280286 1004017.520396, 1198963.280286 1004017.520396",POINT (1199463.2802863133 1004517.520395831),75.88515444172032,26.911573208109658,"POLYGON ((75.88003664350468 26.907128228768762, 75.88019611385036 26.91616132656765, 75.89027264048067 26.916017999162953, 75.89011236903303 26.906984912567935, 75.88003664350468 26.907128228768762))"
"1198963.280286 1006017.520396, 1198963.280286 1007017.520396, 1199963.280286 1007017.520396, 1199963.280286 1006017.520396, 1198963.280286 1006017.520396",POINT (1199463.2802863133 1006517.520395831),75.88547423437765,26.929639367443645,"POLYGON ((75.88035560956286 26.92519441185691, 75.88051513064819 26.93422748441045, 75.89059325986454 26.93408413460348, 75.89043293742247 26.925051073250167, 75.88035560956286 26.92519441185691))"
"1198963.280286 1007017.520396, 1198963.280286 1008017.520396, 1199963.280286 1008017.520396, 1199963.280286 1007017.520396, 1198963.280286 1007017.520396",POINT (1199463.2802863133 1007517.520395831),75.88563416886267,26.938672427951907,"POLYGON ((75.88051513064819 26.93422748441045, 75.88067467711245 26.9432605440022, 75.89075360781297 26.94311718299677, 75.89059325986454 26.93408413460348, 75.88051513064819 26.93422748441045))"
"1198963.280286 1008017.520396, 1198963.280286 1009017.520396, 1199963.280286 1009017.520396, 1199963.280286 1008017.520396, 1198963.280286 1008017.520396",POINT (1199463.2802863133 1008517.520395831),75.88579412879336,26.94770547538621,"POLYGON ((75.88067467711245 26.9432605440022, 75.88083424896169 26.952293590406022, 75.89091398127383 26.95215021820396, 75.89075360781297 26.94311718299677, 75.88067467711245 26.9432605440022))"
"1198963.280286 1009017.520396, 1198963.280286 1010017.520396, 1199963.280286 1010017.520396, 1199963.280286 1009017.520396, 1198963.280286 1009017.520396",POINT (1199463.2802863133 1009517.520395831),75.88595411417579,26.956738509520424,"POLYGON ((75.88083424896169 26.952293590406022, 75.88099384620195 26.961326623395795, 75.89107438025319 26.961183239998917, 75.89091398127383 26.95215021820396, 75.88083424896169 26.952293590406022))"
"1199963.280286 995017.520396, 1199963.280286 996017.520396, 1200963.280286 996017.520396, 1200963.280286 995017.520396, 1199963.280286 995017.520396",POINT (1200463.2802863133 995517.520395831),75.89378554131885,26.830131323804505,"POLYGON ((75.8886710722394 26.825686607656145, 75.88883111451288 26.834719796650514, 75.89890041036753 26.83457585226517, 75.89873956814309 26.825542674547144, 75.8886710722394 26.825686607656145))"
"1199963.280286 996017.520396, 1199963.280286 997017.520396, 1200963.280286 997017.520396, 1200963.280286 996017.520396, 1199963.280286 996017.520396",POINT (1200463.2802863133 996517.520395831),75.89394599631935,26.83916450195956,"POLYGON ((75.88883111451288 26.834719796650514, 75.88899118222588 26.843752975171085, 75.8990612781586 26.843609019511216, 75.89890041036753 26.83457585226517, 75.88883111451288 26.834719796650514))"
"1199963.280286 997017.520396, 1199963.280286 998017.520396, 1200963.280286 998017.520396, 1200963.280286 997017.520396, 1199963.280286 997017.520396",POINT (1200463.2802863133 997517.520395831),75.89410647682595,26.848197669528727,"POLYGON ((75.88899118222588 26.843752975171085, 75.88915127538445 26.85278614299194, 75.89922217152235 26.852642176059348, 75.8990612781586 26.843609019511216, 75.88899118222588 26.843752975171085))"
"1199963.280286 998017.520396, 1199963.280286 999017.520396, 1200963.280286 999017.520396, 1200963.280286 998017.520396, 1199963.280286 998017.520396",POINT (1200463.2802863133 998517.520395831),75.89426698284473,26.85723082628608,"POLYGON ((75.88915127538445 26.85278614299194, 75.88931139399469 26.861819299887095, 75.89938309046491 26.861675321683595, 75.89922217152235 26.852642176059348, 75.88915127538445 26.85278614299194))"
"1199963.280286 999017.520396, 1199963.280286 1000017.520396, 1200963.280286 1000017.520396, 1200963.280286 999017.520396, 1199963.280286 999017.520396",POINT (1200463.2802863133 999517.520395831),75.89442751438177,26.8662639720057,"POLYGON ((75.88931139399469 26.861819299887095, 75.88947153806262 26.8708524456306, 75.89954403499237 26.870708456157992, 75.89938309046491 26.861675321683595, 75.88931139399469 26.861819299887095))"
"1199963.280286 1000017.520396, 1199963.280286 1001017.520396, 1200963.280286 1001017.520396, 1200963.280286 1000017.520396, 1199963.280286 1000017.520396",POINT (1200463.2802863133 1000517.520395831),75.89458807144317,26.87529710646153,"POLYGON ((75.88947153806262 26.8708524456306, 75.88963170759435 26.879885579996422, 75.89970500511083 26.879741579256528, 75.89954403499237 26.870708456157992, 75.88947153806262 26.8708524456306))"
"1199963.280286 1001017.520396, 1199963.280286 1002017.520396, 1200963.280286 1002017.520396, 1200963.280286 1001017.520396, 1199963.280286 1001017.520396",POINT (1200463.2802863133 1001517.520395831),75.89474865403501,26.88433022942765,"POLYGON ((75.88963170759435 26.879885579996422, 75.88979190259595 26.88891870275862, 75.8998660008264 26.88877469075324, 75.89970500511083 26.879741579256528, 75.88963170759435 26.879885579996422))"
"1199963.280286 1002017.520396, 1199963.280286 1003017.520396, 1200963.280286 1003017.520396, 1200963.280286 1002017.520396, 1199963.280286 1002017.520396",POINT (1200463.2802863133 1002517.520395831),75.89490926216338,26.89336334067798,"POLYGON ((75.88979190259595 26.88891870275862, 75.88995212307348 26.89795181369112, 75.90002702214518 26.897807790422075, 75.8998660008264 26.88877469075324, 75.88979190259595 26.88891870275862))"
"1199963.280286 1003017.520396, 1199963.280286 1004017.520396, 1200963.280286 1004017.520396, 1200963.280286 1003017.520396, 1199963.280286 1003017.520396",POINT (1200463.2802863133 1003517.520395831),75.89506989583437,26.902396439986543,"POLYGON ((75.88995212307348 26.89795181369112, 75.89011236903303 26.906984912567935, 75.90018806907328 26.906840878037034, 75.90002702214518 26.897807790422075, 75.88995212307348 26.89795181369112))"
"1199963.280286 1004017.520396, 1199963.280286 1005017.520396, 1200963.280286 1005017.520396, 1200963.280286 1004017.520396, 1199963.280286 1004017.520396",POINT (1200463.2802863133 1004517.520395831),75.89523055505407,26.91142952712725,"POLYGON ((75.89011236903303 26.906984912567935, 75.89027264048067 26.916017999162953, 75.9003491416168 26.915873953372024, 75.90018806907328 26.906840878037034, 75.89011236903303 26.906984912567935))"
"1199963.280286 1006017.520396, 1199963.280286 1007017.520396, 1200963.280286 1007017.520396, 1200963.280286 1006017.520396, 1199963.280286 1006017.520396",POINT (1200463.2802863133 1006517.520395831),75.89555195016399,26.929495664000957,"POLYGON ((75.89043293742247 26.925051073250167, 75.89059325986454 26.93408413460348, 75.90067136357457 26.933940066297883, 75.90051023978187 26.92490701620099, 75.89043293742247 26.925051073250167))"
"1199963.280286 1007017.520396, 1199963.280286 1008017.520396, 1200963.280286 1008017.520396, 1200963.280286 1007017.520396, 1199963.280286 1007017.520396",POINT (1200463.2802863133 1007517.520395831),75.89571268606642,26.9385287132818,"POLYGON ((75.89059325986454 26.93408413460348, 75.89075360781297 26.94311718299677, 75.90083251300106 26.9429731034366, 75.90067136357457 26.933940066297883, 75.89059325986454 26.93408413460348))"
"1199963.280286 1008017.520396, 1199963.280286 1009017.520396, 1200963.280286 1009017.520396, 1200963.280286 1008017.520396, 1199963.280286 1008017.520396",POINT (1200463.2802863133 1008517.520395831),75.89587344754194,26.947561749490486,"POLYGON ((75.89075360781297 26.94311718299677, 75.89091398127383 26.95215021820396, 75.90099368806743 26.952006127391005, 75.90083251300106 26.9429731034366, 75.89075360781297 26.94311718299677))"
"1199963.280286 1009017.520396, 1199963.280286 1010017.520396, 1200963.280286 1010017.520396, 1200963.280286 1009017.520396, 1199963.280286 1009017.520396",POINT (1200463.2802863133 1009517.520395831),75.89603423459668,26.956594772400898,"POLYGON ((75.89091398127383 26.95215021820396, 75.89107438025319 26.961183239998917, 75.9011548887798 26.96103913793497, 75.90099368806743 26.952006127391005, 75.89091398127383 26.95215021820396))"
"1200963.280286 995017.520396, 1200963.280286 996017.520396, 1201963.280286 996017.520396, 1201963.280286 995017.520396, 1200963.280286 995017.520396",POINT (1201463.2802863133 995517.520395831),75.90385442441624,26.82998702613204,"POLYGON ((75.89873956814309 26.825542674547144, 75.89890041036753 26.83457585226517, 75.90896968065557 26.834431190002228, 75.90880803848626 26.825398023616803, 75.89873956814309 26.825542674547144))"
"1200963.280286 996017.520396, 1200963.280286 997017.520396, 1201963.280286 997017.520396, 1201963.280286 996017.520396, 1200963.280286 996017.520396",POINT (1201463.2802863133 996517.520395831),75.9040156794282,26.8390201929835,"POLYGON ((75.89890041036753 26.83457585226517, 75.8990612781586 26.843609019511216, 75.9091313485186 26.843464345917486, 75.90896968065557 26.834431190002228, 75.89890041036753 26.83457585226517))"
"1200963.280286 997017.520396, 1200963.280286 998017.520396, 1201963.280286 998017.520396, 1201963.280286 997017.520396, 1200963.280286 997017.520396",POINT (1201463.2802863133 997517.520395831),75.90417696007339,26.84805334925093,"POLYGON ((75.8990612781586 26.843609019511216, 75.89922217152235 26.852642176059348, 75.90929304208144 26.852497491136642, 75.9091313485186 26.843464345917486, 75.8990612781586 26.843609019511216))"
"1200963.280286 998017.520396, 1200963.280286 999017.520396, 1201963.280286 999017.520396, 1201963.280286 998017.520396, 1200963.280286 998017.520396",POINT (1201463.2802863133 998517.520395831),75.90433826635787,26.85708649470836,"POLYGON ((75.89922217152235 26.852642176059348, 75.89938309046491 26.861675321683595, 75.90945476135025 26.86153062543374, 75.90929304208144 26.852497491136642, 75.89922217152235 26.852642176059348))"
"1200963.280286 999017.520396, 1200963.280286 1000017.520396, 1201963.280286 1000017.520396, 1201963.280286 999017.520396, 1200963.280286 999017.520396",POINT (1201463.2802863133 999517.520395831),75.9044995982878,26.866119629129837,"POLYGON ((75.89938309046491 26.861675321683595, 75.89954403499237 26.870708456157992, 75.90961650633112 26.87056374858282, 75.90945476135025 26.86153062543374, 75.89938309046491 26.861675321683595))"
"1200963.280286 1000017.520396, 1200963.280286 1001017.520396, 1201963.280286 1001017.520396, 1201963.280286 1000017.520396, 1200963.280286 1000017.520396",POINT (1201463.2802863133 1000517.520395831),75.90466095586926,26.875152752289367,"POLYGON ((75.89954403499237 26.870708456157992, 75.89970500511083 26.879741579256528, 75.90977827703021 26.87959686035784, 75.90961650633112 26.87056374858282, 75.89954403499237 26.870708456157992))"
"1200963.280286 1001017.520396, 1200963.280286 1002017.520396, 1201963.280286 1002017.520396, 1201963.280286 1001017.520396, 1200963.280286 1001017.520396",POINT (1201463.2802863133 1001517.520395831),75.9048223391084,26.884185863960987,"POLYGON ((75.89970500511083 26.879741579256528, 75.8998660008264 26.88877469075324, 75.90994007345364 26.888629960532857, 75.90977827703021 26.87959686035784, 75.89970500511083 26.879741579256528))"
"1200963.280286 1002017.520396, 1200963.280286 1003017.520396, 1201963.280286 1003017.520396, 1201963.280286 1002017.520396, 1200963.280286 1002017.520396",POINT (1201463.2802863133 1002517.520395831),75.90498374801133,26.893218963918656,"POLYGON ((75.8998660008264 26.88877469075324, 75.90002702214518 26.897807790422075, 75.91010189560757 26.897663048881842, 75.90994007345364 26.888629960532857, 75.8998660008264 26.88877469075324))"
"1200963.280286 1003017.520396, 1200963.280286 1004017.520396, 1201963.280286 1004017.520396, 1201963.280286 1003017.520396, 1200963.280286 1003017.520396",POINT (1201463.2802863133 1003517.520395831),75.90514518258415,26.902252051936326,"POLYGON ((75.90002702214518 26.897807790422075, 75.90018806907328 26.906840878037034, 75.91026374349809 26.906696125178737, 75.91010189560757 26.897663048881842, 75.90002702214518 26.897807790422075))"
"1200963.280286 1006017.520396, 1200963.280286 1007017.520396, 1201963.280286 1007017.520396, 1201963.280286 1006017.520396, 1200963.280286 1006017.520396",POINT (1201463.2802863133 1006517.520395831),75.90562964038334,26.929351242089105,"POLYGON ((75.90051023978187 26.92490701620099, 75.90067136357457 26.933940066297883, 75.91074944165084 26.933795279496344, 75.9105875165136 26.924762240712063, 75.90051023978187 26.92490701620099))"
"1200963.280286 1007017.520396, 1200963.280286 1008017.520396, 1201963.280286 1008017.520396, 1201963.280286 1007017.520396, 1200963.280286 1007017.520396",POINT (1201463.2802863133 1007517.520395831),75.90579117769707,26.93838428008633,"POLYGON ((75.90067136357457 26.933940066297883, 75.90083251300106 26.9429731034366, 75.91091139254928 26.9428283053243, 75.91074944165084 26.933795279496344, 75.90067136357457 26.933940066297883))"
